sequence_index,true_label,reconstruction_error,predicted_anomaly
13025,0,0.0048948363,0
13026,0,0.0049632783,0
13027,0,0.005017375,0
13028,0,0.0050635594,0
13029,0,0.0050060125,0
13030,0,0.005013786,0
13031,0,0.00486015,0
13032,0,0.0048707016,0
13033,0,0.0048910114,0
13034,0,0.004994449,0
13035,0,0.0050327918,0
13036,0,0.005025148,0
13037,0,0.005119024,0
13038,0,0.0051445486,0
13039,0,0.005077315,0
13040,0,0.0048389426,0
13041,0,0.0047569205,0
13042,0,0.0048658554,0
13043,0,0.004776635,0
13044,0,0.004874152,0
13045,0,0.0048025735,0
13046,0,0.0048638145,0
13047,0,0.0047653783,0
13048,0,0.0046361373,0
13049,0,0.00439917,0
13050,0,0.0043663788,0
13051,0,0.0042833867,0
13052,0,0.0042427974,0
13053,0,0.0041756555,0
13054,0,0.004341911,0
13055,0,0.00432763,0
13056,0,0.0043491186,0
13057,0,0.004284259,0
13058,0,0.0043139807,0
13059,0,0.004350495,0
13060,0,0.004427696,0
13061,0,0.004582952,0
13062,0,0.0045831134,0
13063,0,0.004464632,0
13064,1,0.0043360516,0
13065,1,0.0043045864,0
13066,1,0.004303286,0
13067,1,0.004219785,0
13068,1,0.0041188817,0
13069,1,0.0040986706,0
13070,1,0.0042057666,0
13071,1,0.0042246366,0
13072,1,0.0040045865,0
13073,1,0.00390011,0
13074,1,0.0038659605,0
13075,1,0.0038331368,0
13076,1,0.0038230142,0
13077,1,0.0038828396,0
13078,1,0.0039493535,0
13079,1,0.0039708195,0
13080,1,0.004085874,0
13081,1,0.0040884707,0
13082,1,0.004089982,0
13083,1,0.004047854,0
13084,1,0.0039725904,0
13085,1,0.0040555294,0
13086,1,0.004057873,0
13087,1,0.004250498,0
13088,1,0.004216808,0
13089,1,0.0042104893,0
13090,1,0.003943134,0
13091,1,0.0038652902,0
13092,1,0.0038400884,0
13093,1,0.003994331,0
13094,1,0.0041266214,0
13095,1,0.0040632514,0
13096,1,0.0040707323,0
13097,1,0.004047258,0
13098,1,0.004077321,0
13099,1,0.0040734415,0
13100,1,0.0040897806,0
13101,1,0.0042921924,0
13102,1,0.004350668,0
13103,1,0.00425268,0
13104,1,0.004237043,0
13105,1,0.004237119,0
13106,1,0.004404009,0
13107,1,0.004360844,0
13108,1,0.0045461114,0
13109,1,0.0044997353,0
13110,1,0.0043605943,0
13111,1,0.004345993,0
13112,1,0.0042932183,0
13113,1,0.004383359,0
13114,1,0.004413544,0
13115,1,0.0043617375,0
13116,1,0.004412962,0
13117,1,0.004389484,0
13118,1,0.00442774,0
13119,1,0.004494731,0
13120,1,0.004654004,0
13121,1,0.004665751,0
13122,1,0.004937631,0
13123,1,0.0049121752,0
13124,1,0.0048364494,0
13125,1,0.004894056,0
13126,1,0.004998075,0
13127,1,0.0052551073,0
13128,1,0.005325947,0
13129,1,0.0053570718,0
13130,1,0.0055406676,0
13131,1,0.005496679,0
13132,1,0.0057143425,0
13133,1,0.0059093083,0
13134,1,0.0059210844,0
13135,1,0.0061274357,0
13136,1,0.0062828637,0
13137,1,0.0063626864,0
13138,1,0.006348587,0
13139,1,0.0065659457,0
13140,1,0.00695386,0
13141,1,0.0072970768,0
13142,1,0.0077020763,0
13143,1,0.008020293,0
13144,1,0.008195921,0
13145,1,0.008497174,0
13146,1,0.00875578,0
13147,1,0.008900667,0
13148,1,0.009070636,0
13149,1,0.0095868455,0
13150,1,0.009864589,0
13151,1,0.010259101,0
13152,1,0.010561927,0
13153,1,0.011170746,0
13154,1,0.011548305,0
13155,1,0.01199594,0
13156,1,0.012609651,1
13157,1,0.013037394,1
13158,1,0.013828243,1
13159,1,0.014460275,1
13160,1,0.015047896,1
13161,1,0.015634846,1
13162,1,0.016233599,1
13163,1,0.016889522,1
13164,1,0.017603643,1
13165,0,0.0063474122,0
13166,0,0.006391648,0
13167,0,0.0063015167,0
13168,0,0.0063943146,0
13169,0,0.0064503383,0
13170,0,0.00678476,0
13171,0,0.006771091,0
13172,0,0.0065456303,0
13173,0,0.0066157836,0
13174,0,0.006607296,0
13175,0,0.0065625594,0
13176,0,0.0064237216,0
13177,0,0.0063204793,0
13178,0,0.0062542357,0
13179,0,0.006202858,0
13180,0,0.0061478023,0
13181,0,0.0060058767,0
13182,0,0.005927599,0
13183,0,0.005949391,0
13184,0,0.0059606503,0
13185,0,0.006154959,0
13186,0,0.0062120953,0
13187,0,0.006259136,0
13188,0,0.0040371106,0
13189,1,0.0041463603,0
13190,1,0.00424692,0
13191,1,0.004140906,0
13192,1,0.0041685104,0
13193,1,0.0043015587,0
13194,1,0.0044152685,0
13195,1,0.004570629,0
13196,1,0.0047956975,0
13197,1,0.0048604487,0
13198,1,0.004706777,0
13199,1,0.0046917023,0
13200,1,0.004266611,0
13201,1,0.004294451,0
13202,1,0.004400946,0
13203,1,0.004423336,0
13204,1,0.0044491193,0
13205,1,0.0044580386,0
13206,1,0.0044903206,0
13207,1,0.0045817704,0
13208,1,0.004659924,0
13209,1,0.004708815,0
13210,1,0.004742388,0
13211,1,0.00475717,0
13212,1,0.004767937,0
13213,1,0.0048056487,0
13214,1,0.0047521223,0
13215,1,0.0049308334,0
13216,1,0.004842464,0
13217,1,0.004815391,0
13218,1,0.004943149,0
13219,1,0.004822927,0
13220,1,0.0047854595,0
13221,1,0.0049326303,0
13222,1,0.004824319,0
13223,1,0.0048494055,0
13224,1,0.0048269955,0
13225,1,0.0047542094,0
13226,1,0.004486538,0
13227,1,0.004453389,0
13228,1,0.00450486,0
13229,1,0.0045779557,0
13230,1,0.0047950004,0
13231,1,0.0049260347,0
13232,1,0.004883303,0
13233,1,0.004948189,0
13234,1,0.0051539326,0
13235,1,0.0052166563,0
13236,1,0.0052107554,0
13237,1,0.005109998,0
13238,1,0.004998671,0
13239,1,0.004985951,0
13240,1,0.0051467596,0
13241,1,0.0051185694,0
13242,1,0.005155211,0
13243,1,0.005111681,0
13244,1,0.005185146,0
13245,1,0.0048219804,0
13246,1,0.0047837375,0
13247,1,0.0046748044,0
13248,1,0.004587883,0
13249,1,0.004708961,0
13250,1,0.0046619587,0
13251,1,0.004581208,0
13252,1,0.0047457702,0
13253,1,0.004828422,0
13254,1,0.004699818,0
13255,1,0.0046573863,0
13256,1,0.0046873908,0
13257,1,0.0046293857,0
13258,1,0.004635626,0
13259,1,0.0046254965,0
13260,1,0.0046560504,0
13261,1,0.004515227,0
13262,1,0.00465147,0
13263,1,0.0047257356,0
13264,1,0.0048262193,0
13265,1,0.004802512,0
13266,1,0.004811541,0
13267,1,0.005023044,0
13268,1,0.0051127765,0
13269,1,0.005091115,0
13270,1,0.005141396,0
13271,1,0.005520417,0
13272,1,0.005669895,0
13273,1,0.005885201,0
13274,1,0.0060668257,0
13275,1,0.0063765952,0
13276,1,0.006632599,0
13277,1,0.0067200344,0
13278,1,0.0069019496,0
13279,1,0.007289419,0
13280,1,0.0075959926,0
13281,1,0.007996121,0
13282,1,0.008383667,0
13283,1,0.008806689,0
13284,1,0.009886124,0
13285,1,0.0108083915,0
13286,1,0.011238824,0
13287,1,0.011796477,0
13288,1,0.012886151,1
13289,1,0.014048759,1
13290,0,0.015952883,1
13291,0,0.015966356,1
13292,0,0.014766277,1
13293,0,0.013359627,1
13294,0,0.011596316,0
13295,0,0.013069846,1
13296,0,0.014523263,1
13297,0,0.0147405565,1
13298,0,0.0148696285,1
13299,0,0.014721006,1
13300,0,0.014925814,1
13301,0,0.01340349,1
13302,0,0.013339566,1
13303,0,0.013410217,1
13304,0,0.013424971,1
13305,0,0.014995754,1
13306,0,0.0149959745,1
13307,0,0.014990828,1
13308,0,0.0148990275,1
13309,0,0.015095162,1
13310,0,0.013564379,1
13311,0,0.012023065,0
13312,0,0.013650672,1
13313,0,0.0150177255,1
13314,0,0.014997973,1
13315,0,0.0151701635,1
13316,0,0.015145847,1
13317,0,0.015263208,1
13318,0,0.015513113,1
13319,0,0.01546296,1
13320,0,0.015312186,1
13321,0,0.015213662,1
13322,0,0.015163372,1
13323,0,0.015182738,1
13324,0,0.0153089035,1
13325,0,0.013970243,1
13326,0,0.012282272,0
13327,0,0.012049085,0
13328,0,0.011938744,0
13329,0,0.011986624,0
13330,0,0.011972025,0
13331,0,0.011904015,0
13332,0,0.013501145,1
13333,0,0.013406004,1
13334,0,0.013479976,1
13335,0,0.011715013,0
13336,0,0.011728031,0
13337,0,0.011748779,0
13338,0,0.013267545,1
13339,0,0.013353802,1
13340,0,0.013475219,1
13341,0,0.013584226,1
13342,0,0.012039469,0
13343,0,0.010322298,0
13344,0,0.010347366,0
13345,0,0.0102479495,0
13346,0,0.008532956,0
13347,0,0.00841732,0
13348,0,0.008276316,0
13349,0,0.008314232,0
13350,0,0.008439253,0
13351,0,0.008653742,0
13352,0,0.010399935,0
13353,0,0.012216366,0
13354,0,0.012352526,1
13355,0,0.012290817,0
13356,0,0.012352671,1
13357,0,0.012323011,1
13358,0,0.0123428665,1
13359,0,0.012313116,1
13360,0,0.012307199,1
13361,0,0.01239336,1
13362,0,0.010596036,0
13363,0,0.010548344,0
13364,0,0.010541251,0
13365,0,0.010524279,0
13366,0,0.010418716,0
13367,0,0.01222027,0
13368,0,0.010500663,0
13369,0,0.010327786,0
13370,0,0.010166844,0
13371,0,0.010061378,0
13372,0,0.010076942,0
13373,0,0.010196343,0
13374,0,0.01030667,0
13375,0,0.010363508,0
13376,0,0.01024995,0
13377,0,0.01046481,0
13378,0,0.010504565,0
13379,0,0.010442511,0
13380,0,0.010374454,0
13381,0,0.010308009,0
13382,0,0.008565376,0
13383,0,0.006563207,0
13384,0,0.00632988,0
13385,0,0.0063706744,0
13386,0,0.0064315614,0
13387,0,0.006551033,0
13388,0,0.006482655,0
13389,0,0.008449478,0
13390,0,0.00833454,0
13391,1,0.00843906,0
13392,1,0.008462677,0
13393,1,0.008440595,0
13394,1,0.00857993,0
13395,1,0.008533652,0
13396,1,0.008578917,0
13397,1,0.0066351914,0
13398,1,0.0085146725,0
13399,1,0.008433579,0
13400,1,0.008594525,0
13401,1,0.008597911,0
13402,1,0.0085262945,0
13403,1,0.008324928,0
13404,1,0.008316686,0
13405,1,0.008289853,0
13406,1,0.008228848,0
13407,1,0.007951424,0
13408,1,0.009755365,0
13409,1,0.009776873,0
13410,1,0.009785035,0
13411,1,0.009797272,0
13412,1,0.0097659705,0
13413,1,0.009810844,0
13414,1,0.0098105045,0
13415,1,0.009892242,0
13416,1,0.009841523,0
13417,1,0.009709267,0
13418,1,0.009735484,0
13419,1,0.007927275,0
13420,1,0.008124848,0
13421,1,0.007957542,0
13422,1,0.0079972325,0
13423,1,0.008055922,0
13424,1,0.007829851,0
13425,1,0.0078075104,0
13426,1,0.007921031,0
13427,1,0.0079382695,0
13428,1,0.006067926,0
13429,1,0.0061326083,0
13430,1,0.0062574777,0
13431,1,0.0062128548,0
13432,1,0.0062560393,0
13433,1,0.006385896,0
13434,1,0.0063985307,0
13435,1,0.0065265275,0
13436,1,0.006542598,0
13437,1,0.006479028,0
13438,1,0.004287911,0
13439,1,0.0044096094,0
13440,1,0.004602966,0
13441,1,0.0047458583,0
13442,1,0.004673072,0
13443,1,0.0047802767,0
13444,1,0.0048198504,0
13445,1,0.004809153,0
13446,1,0.004787012,0
13447,1,0.004896197,0
13448,1,0.004892805,0
13449,1,0.0049046683,0
13450,1,0.004986736,0
13451,1,0.0050842064,0
13452,1,0.0048745912,0
13453,1,0.0049348897,0
13454,1,0.0048702513,0
13455,1,0.004869144,0
13456,1,0.0047741816,0
13457,1,0.004716196,0
13458,1,0.0047299415,0
13459,1,0.004758052,0
13460,1,0.004784106,0
13461,1,0.004769054,0
13462,1,0.004664077,0
13463,1,0.0047473875,0
13464,1,0.004734189,0
13465,1,0.00492422,0
13466,1,0.004761448,0
13467,1,0.0049148584,0
13468,1,0.00490269,0
13469,1,0.005040132,0
13470,1,0.0053340155,0
13471,1,0.0054710396,0
13472,1,0.0057076076,0
13473,1,0.0058853384,0
13474,1,0.0060013086,0
13475,1,0.0060646767,0
13476,1,0.006399711,0
13477,1,0.006736989,0
13478,1,0.0072366926,0
13479,1,0.0076319887,0
13480,1,0.007698585,0
13481,1,0.007934197,0
13482,1,0.008617373,0
13483,1,0.009188997,0
13484,1,0.009668287,0
13485,1,0.010576795,0
13486,1,0.011207634,0
13487,1,0.012007728,0
13488,1,0.01262004,1
13489,1,0.013174642,1
13490,1,0.01413023,1
13491,1,0.015072226,1
13492,0,0.009887046,0
13493,0,0.010021747,0
13494,0,0.010225246,0
13495,0,0.00850711,0
13496,0,0.0085986275,0
13497,0,0.010481962,0
13498,0,0.010524564,0
13499,0,0.010443256,0
13500,0,0.010364005,0
13501,0,0.0103373965,0
13502,0,0.010339938,0
13503,0,0.010262638,0
13504,0,0.008487295,0
13505,0,0.008436605,0
13506,0,0.008390239,0
13507,0,0.006443394,0
13508,0,0.006413378,0
13509,0,0.006456811,0
13510,0,0.006405526,0
13511,0,0.006417578,0
13512,0,0.006290169,0
13513,0,0.0065190583,0
13514,0,0.0065808664,0
13515,0,0.0065704226,0
13516,0,0.0065457397,0
13517,0,0.006515457,0
13518,0,0.0065079806,0
13519,0,0.0065035466,0
13520,0,0.0063760164,0
13521,0,0.006498205,0
13522,0,0.006439719,0
13523,0,0.006270842,0
13524,0,0.006229525,0
13525,0,0.008193141,0
13526,0,0.0080484785,0
13527,0,0.006119515,0
13528,0,0.00614967,0
13529,0,0.00620751,0
13530,0,0.0062375665,0
13531,0,0.006229778,0
13532,0,0.0062365253,0
13533,0,0.006389917,0
13534,0,0.0063400716,0
13535,0,0.006424676,0
13536,0,0.0063473736,0
13537,0,0.0063135675,0
13538,0,0.0064602587,0
13539,0,0.0065366956,0
13540,0,0.0065977513,0
13541,0,0.00656884,0
13542,0,0.008560535,0
13543,0,0.008499177,0
13544,0,0.010428319,0
13545,0,0.010470702,0
13546,0,0.010523615,0
13547,0,0.010479864,0
13548,0,0.01220601,0
13549,0,0.0123334015,1
13550,0,0.012321759,1
13551,0,0.012455283,1
13552,0,0.012517014,1
13553,0,0.01264138,1
13554,0,0.01257914,1
13555,0,0.0108103305,0
13556,0,0.010819103,0
13557,0,0.010894705,0
13558,0,0.011016621,0
13559,0,0.011004461,0
13560,0,0.011188173,0
13561,1,0.0111535685,0
13562,1,0.011141883,0
13563,1,0.01105214,0
13564,1,0.011084695,0
13565,1,0.010983853,0
13566,1,0.011104529,0
13567,1,0.011086028,0
13568,1,0.010834651,0
13569,1,0.01097452,0
13570,1,0.010922816,0
13571,1,0.010874501,0
13572,1,0.010959494,0
13573,1,0.0107499715,0
13574,1,0.008780561,0
13575,1,0.008823011,0
13576,1,0.008857863,0
13577,1,0.01065713,0
13578,1,0.008753726,0
13579,1,0.008674056,0
13580,1,0.008644235,0
13581,1,0.008523883,0
13582,1,0.008700617,0
13583,1,0.00848763,0
13584,1,0.008613678,0
13585,1,0.008592502,0
13586,1,0.008604124,0
13587,1,0.008488554,0
13588,1,0.008427089,0
13589,1,0.008416852,0
13590,1,0.0081254635,0
13591,1,0.008084003,0
13592,1,0.00806137,0
13593,1,0.0081979465,0
13594,1,0.008127836,0
13595,1,0.008348103,0
13596,1,0.008313386,0
13597,1,0.008324728,0
13598,1,0.008310804,0
13599,1,0.010294343,0
13600,1,0.010255913,0
13601,1,0.010307589,0
13602,1,0.008473827,0
13603,1,0.008515152,0
13604,1,0.008632619,0
13605,1,0.008588118,0
13606,1,0.008602062,0
13607,1,0.0066260104,0
13608,1,0.0066038663,0
13609,1,0.0064988085,0
13610,1,0.006680882,0
13611,1,0.00674635,0
13612,1,0.0067232805,0
13613,1,0.0068086223,0
13614,1,0.0067916904,0
13615,1,0.006825434,0
13616,1,0.006879901,0
13617,1,0.006881977,0
13618,1,0.006631653,0
13619,1,0.0069231247,0
13620,1,0.006870489,0
13621,1,0.006793148,0
13622,1,0.006820825,0
13623,1,0.006879745,0
13624,1,0.006966429,0
13625,1,0.006962257,0
13626,1,0.0069907974,0
13627,1,0.007048448,0
13628,1,0.0071104895,0
13629,1,0.0048326715,0
13630,1,0.004983867,0
13631,1,0.005078337,0
13632,1,0.005129224,0
13633,1,0.00524342,0
13634,1,0.005259474,0
13635,1,0.005475801,0
13636,1,0.005378272,0
13637,1,0.005451475,0
13638,1,0.005230887,0
13639,1,0.005406315,0
13640,1,0.005531355,0
13641,1,0.0054318756,0
13642,1,0.0055147656,0
13643,1,0.0056109386,0
13644,1,0.005897089,0
13645,1,0.006248126,0
13646,1,0.0063557597,0
13647,1,0.006786603,0
13648,1,0.007231118,0
13649,1,0.0074528665,0
13650,1,0.00764745,0
13651,1,0.007921658,0
13652,1,0.008240506,0
13653,1,0.008622058,0
13654,1,0.009029157,0
13655,1,0.009560385,0
13656,1,0.010186079,0
13657,1,0.010726209,0
13658,1,0.011725672,0
13659,1,0.012429849,1
13660,1,0.013346587,1
13661,1,0.014303072,1
13662,0,0.0050212597,0
13663,0,0.004870619,0
13664,0,0.004928545,0
13665,0,0.0048324503,0
13666,0,0.0047528334,0
13667,0,0.004693414,0
13668,0,0.0045775343,0
13669,0,0.004641527,0
13670,0,0.004591408,0
13671,0,0.004505169,0
13672,0,0.0045307605,0
13673,0,0.0046000113,0
13674,0,0.0044251974,0
13675,0,0.0043824953,0
13676,0,0.0044021425,0
13677,0,0.004419833,0
13678,0,0.0043610493,0
13679,0,0.004416992,0
13680,0,0.004395391,0
13681,0,0.004496655,0
13682,0,0.00453541,0
13683,0,0.004511831,0
13684,0,0.004427935,0
13685,0,0.004363162,0
13686,0,0.0044179833,0
13687,0,0.004460868,0
13688,0,0.0044127568,0
13689,0,0.0042977184,0
13690,0,0.004274065,0
13691,0,0.0041803033,0
13692,0,0.004256788,0
13693,0,0.0042070383,0
13694,0,0.0041884864,0
13695,0,0.004123086,0
13696,0,0.0041374937,0
13697,0,0.004118637,0
13698,0,0.004284394,0
13699,0,0.004197923,0
13700,0,0.0041644485,0
13701,0,0.004157006,0
13702,0,0.0040013646,0
13703,0,0.0040038656,0
13704,0,0.004064476,0
13705,0,0.0040216506,0
13706,0,0.0041781375,0
13707,0,0.004265826,0
13708,0,0.0042652483,0
13709,0,0.004201361,0
13710,0,0.0041426225,0
13711,0,0.004037815,0
13712,0,0.0041453335,0
13713,0,0.0040305243,0
13714,0,0.004060154,0
13715,0,0.004054016,0
13716,0,0.00397784,0
13717,1,0.0039117537,0
13718,1,0.003974168,0
13719,1,0.004042762,0
13720,1,0.0040426333,0
13721,1,0.004051916,0
13722,1,0.003944164,0
13723,1,0.003966952,0
13724,1,0.0040213955,0
13725,1,0.0039679343,0
13726,1,0.0040541915,0
13727,1,0.004083367,0
13728,1,0.003993262,0
13729,1,0.004047725,0
13730,1,0.0041332017,0
13731,1,0.004208185,0
13732,1,0.004154705,0
13733,1,0.0040996457,0
13734,1,0.004111111,0
13735,1,0.004082717,0
13736,1,0.0038691433,0
13737,1,0.003929836,0
13738,1,0.003985493,0
13739,1,0.0040809037,0
13740,1,0.0041947677,0
13741,1,0.004235095,0
13742,1,0.0041263704,0
13743,1,0.0041348347,0
13744,1,0.004074674,0
13745,1,0.0041330634,0
13746,1,0.004106964,0
13747,1,0.004167333,0
13748,1,0.004185749,0
13749,1,0.0042319563,0
13750,1,0.0042126724,0
13751,1,0.0042413375,0
13752,1,0.004251253,0
13753,1,0.004318354,0
13754,1,0.0042818054,0
13755,1,0.0044000987,0
13756,1,0.004458788,0
13757,1,0.004340344,0
13758,1,0.0043173363,0
13759,1,0.004308238,0
13760,1,0.0043431097,0
13761,1,0.004260824,0
13762,1,0.004282992,0
13763,1,0.004410797,0
13764,1,0.0042555933,0
13765,1,0.004331253,0
13766,1,0.0042479946,0
13767,1,0.0041063824,0
13768,1,0.0042157485,0
13769,1,0.0042890226,0
13770,1,0.0042748414,0
13771,1,0.0043641683,0
13772,1,0.004379749,0
13773,1,0.0044268235,0
13774,1,0.0044242204,0
13775,1,0.0044230814,0
13776,1,0.004447865,0
13777,1,0.0045909924,0
13778,1,0.004837394,0
13779,1,0.0048431354,0
13780,1,0.0049465466,0
13781,1,0.005107993,0
13782,1,0.0051080333,0
13783,1,0.005172649,0
13784,1,0.0052707344,0
13785,1,0.0052430686,0
13786,1,0.005375369,0
13787,1,0.0055243736,0
13788,1,0.005610552,0
13789,1,0.0058233384,0
13790,1,0.005928684,0
13791,1,0.005996798,0
13792,1,0.006346565,0
13793,1,0.0067869467,0
13794,1,0.007146542,0
13795,1,0.0071964203,0
13796,1,0.0075209746,0
13797,1,0.007887062,0
13798,1,0.0080781095,0
13799,1,0.008485999,0
13800,1,0.008741682,0
13801,1,0.009008512,0
13802,1,0.009707027,0
13803,1,0.010281322,0
13804,1,0.010834684,0
13805,1,0.0114780255,0
13806,1,0.011944491,0
13807,1,0.012666682,1
13808,1,0.013010017,1
13809,1,0.013931608,1
13810,1,0.014737939,1
13811,1,0.015742166,1
13812,1,0.016936697,1
13813,1,0.01823912,1
13814,1,0.019944929,1
13815,1,0.021553561,1
13816,1,0.022709446,1
13817,1,0.024369732,1
13818,0,0.0044898554,0
13819,0,0.00451156,0
13820,0,0.0045244424,0
13821,0,0.0044662897,0
13822,0,0.004462194,0
13823,0,0.0043409467,0
13824,0,0.0042709988,0
13825,0,0.004187361,0
13826,0,0.004200193,0
13827,0,0.0041258163,0
13828,0,0.004024067,0
13829,0,0.0041739964,0
13830,0,0.0041854633,0
13831,0,0.004216956,0
13832,0,0.0041296873,0
13833,0,0.0042115776,0
13834,0,0.0042316364,0
13835,0,0.0041333097,0
13836,0,0.004106401,0
13837,0,0.0041656555,0
13838,0,0.0043315548,0
13839,0,0.004388458,0
13840,0,0.004482948,0
13841,0,0.0043767216,0
13842,0,0.0044772592,0
13843,0,0.0045087594,0
13844,0,0.0046370784,0
13845,0,0.004623927,0
13846,0,0.0046482044,0
13847,0,0.004581188,0
13848,0,0.004513675,0
13849,0,0.0045673735,0
13850,0,0.0046100453,0
13851,0,0.0045950236,0
13852,0,0.0045187864,0
13853,0,0.0043951934,0
13854,0,0.0044521885,0
13855,0,0.004446906,0
13856,0,0.00441457,0
13857,0,0.0043587256,0
13858,0,0.004386353,0
13859,0,0.004191562,0
13860,0,0.0042477082,0
13861,0,0.004181401,0
13862,0,0.004150249,0
13863,0,0.004066601,0
13864,0,0.0041085696,0
13865,0,0.00404381,0
13866,0,0.0042151683,0
13867,0,0.0042224037,0
13868,0,0.004136186,0
13869,0,0.004094022,0
13870,0,0.00400194,0
13871,0,0.0043202154,0
13872,0,0.0063734073,0
13873,0,0.00645455,0
13874,0,0.006381851,0
13875,0,0.0064187874,0
13876,0,0.0064344057,0
13877,0,0.0065553477,0
13878,0,0.006570834,0
13879,0,0.006534257,0
13880,0,0.0064642048,0
13881,0,0.006454014,0
13882,0,0.0065932134,0
13883,0,0.006653031,0
13884,0,0.006689339,0
13885,0,0.006748171,0
13886,0,0.0068282476,0
13887,0,0.0068406356,0
13888,0,0.006742413,0
13889,0,0.0066981795,0
13890,0,0.006723052,0
13891,0,0.0067904093,0
13892,0,0.006874082,0
13893,0,0.0068474463,0
13894,0,0.006923477,0
13895,0,0.0070537534,0
13896,0,0.0069270646,0
13897,0,0.0070445375,0
13898,0,0.0069422727,0
13899,0,0.0069937888,0
13900,0,0.0070655793,0
13901,0,0.006751177,0
13902,0,0.0045752386,0
13903,0,0.0046210303,0
13904,0,0.0046330267,0
13905,0,0.004586441,0
13906,0,0.0046959505,0
13907,0,0.0046928483,0
13908,0,0.0048563373,0
13909,0,0.0049659284,0
13910,0,0.0050990903,0
13911,0,0.0050702416,0
13912,0,0.005000691,0
13913,0,0.0049573868,0
13914,0,0.004875503,0
13915,0,0.004829013,0
13916,0,0.00480132,0
13917,0,0.004796904,0
13918,0,0.004961193,0
13919,0,0.0049774228,0
13920,0,0.0048874454,0
13921,0,0.0048532295,0
13922,0,0.0049083647,0
13923,0,0.0048418576,0
13924,0,0.0048046126,0
13925,0,0.0049647777,0
13926,0,0.0049736905,0
13927,0,0.004814398,0
13928,1,0.004834009,0
13929,1,0.0048246775,0
13930,1,0.004844725,0
13931,1,0.0049710535,0
13932,1,0.0051291524,0
13933,1,0.005127249,0
13934,1,0.0049945964,0
13935,1,0.0050265365,0
13936,1,0.004914017,0
13937,1,0.004876382,0
13938,1,0.0047436114,0
13939,1,0.004590514,0
13940,1,0.0045903376,0
13941,1,0.0045809736,0
13942,1,0.0045672143,0
13943,1,0.004588993,0
13944,1,0.0046697473,0
13945,1,0.0048226346,0
13946,1,0.004775716,0
13947,1,0.0047659934,0
13948,1,0.004562545,0
13949,1,0.0045282017,0
13950,1,0.0044650654,0
13951,1,0.004581744,0
13952,1,0.0044989474,0
13953,1,0.0044730585,0
13954,1,0.004392578,0
13955,1,0.0041601392,0
13956,1,0.004218861,0
13957,1,0.0042599738,0
13958,1,0.004307263,0
13959,1,0.0043385117,0
13960,1,0.0043110265,0
13961,1,0.0041764486,0
13962,1,0.00402382,0
13963,1,0.004099915,0
13964,1,0.0041980613,0
13965,1,0.004195937,0
13966,1,0.0042684115,0
13967,1,0.0043862825,0
13968,1,0.004362161,0
13969,1,0.0044467826,0
13970,1,0.00441724,0
13971,1,0.0043059527,0
13972,1,0.0042246506,0
13973,1,0.004399133,0
13974,1,0.0042137806,0
13975,1,0.004086335,0
13976,1,0.0040637143,0
13977,1,0.0040908344,0
13978,1,0.004107052,0
13979,1,0.004226247,0
13980,1,0.0043498203,0
13981,1,0.0043615713,0
13982,1,0.0045166365,0
13983,1,0.0045605926,0
13984,1,0.0045667468,0
13985,1,0.0047690934,0
13986,1,0.0047488534,0
13987,1,0.004884686,0
13988,1,0.0048193587,0
13989,1,0.0048062,0
13990,1,0.0047899587,0
13991,1,0.0049534235,0
13992,1,0.0050812755,0
13993,1,0.005014971,0
13994,1,0.0049440125,0
13995,1,0.0051818206,0
13996,1,0.0052045053,0
13997,1,0.005339295,0
13998,1,0.005551383,0
13999,1,0.0058568288,0
14000,1,0.005887356,0
14001,1,0.0060948785,0
14002,1,0.006467559,0
14003,1,0.006576542,0
14004,1,0.0069301734,0
14005,1,0.0072940877,0
14006,1,0.0076024598,0
14007,1,0.007994804,0
14008,1,0.008206256,0
14009,1,0.008332639,0
14010,1,0.008477061,0
14011,1,0.008921884,0
14012,1,0.009137692,0
14013,1,0.009308299,0
14014,1,0.009635283,0
14015,1,0.009860197,0
14016,1,0.010267509,0
14017,1,0.010531601,0
14018,1,0.010860383,0
14019,1,0.011190707,0
14020,1,0.011815438,0
14021,1,0.012161658,0
14022,1,0.012577762,1
14023,1,0.013339533,1
14024,1,0.013982242,1
14025,1,0.014728787,1
14026,1,0.01537849,1
14027,1,0.016599927,1
14028,1,0.017500488,1
14029,0,0.008403837,0
14030,0,0.008460427,0
14031,0,0.00849443,0
14032,0,0.010429879,0
14033,0,0.01034961,0
14034,0,0.010338169,0
14035,0,0.010223287,0
14036,0,0.010227776,0
14037,0,0.010149362,0
14038,0,0.011830738,0
14039,0,0.010023562,0
14040,0,0.01016518,0
14041,0,0.010089806,0
14042,0,0.010085363,0
14043,0,0.011839732,0
14044,0,0.0118414285,0
14045,0,0.011826264,0
14046,0,0.011603116,0
14047,0,0.011707453,0
14048,0,0.010024632,0
14049,0,0.009930462,0
14050,0,0.009896415,0
14051,0,0.0099111255,0
14052,0,0.00989257,0
14053,0,0.009955668,0
14054,0,0.010007207,0
14055,0,0.009846412,0
14056,0,0.009825502,0
14057,0,0.009907689,0
14058,0,0.009842254,0
14059,0,0.009959271,0
14060,0,0.009861039,0
14061,0,0.009893826,0
14062,0,0.008070594,0
14063,0,0.00805847,0
14064,0,0.008018779,0
14065,0,0.008022283,0
14066,0,0.007966614,0
14067,0,0.007957072,0
14068,0,0.0062244865,0
